           YEAR,           JDAY,           FSIN,          FSOUT,           ALBT,           FLIN,          FLOUT,            GTE,          QSENS,           QEVP,          GZERO,             TA,           TCAN,           CMAS,           TSNO,           TPND,          TSOL1,          TSOL2,          TSOL3,             QA,             UV,           PRES,
           1980,              1,   55.74915    ,   45.81331    ,  0.1681981    ,   238.0375    ,   294.7099    ,  -4.658905    ,   36.08335    ,   17.65379    ,  -64.96874    ,  -8.483490    ,  -6.700043    ,   7.261939    ,  -7.786469    ,   0.000000    , -0.1654053E-01,   1.695953    ,  0.9727478    ,  0.2171321E-02,   1.046028    ,   80555.58    ,
           1980,              2,   38.14185    ,   30.91680    ,  0.1779708    ,   224.7195    ,   278.6735    ,  -8.422791    ,   26.52436    ,   6.769377    ,  -55.62033    ,  -10.86105    ,  -9.734314    ,   7.283827    ,  -8.756744    ,   0.000000    , -0.9003296    ,   1.466217    ,  0.9787292    ,  0.1800902E-02,   1.027820    ,   80447.55    ,
           1980,              3,   46.96201    ,   36.87026    ,  0.2057315    ,   206.7918    ,   258.4533    ,  -13.43066    ,   11.17330    ,   1.130458    ,  -26.13113    ,  -11.44965    ,  -13.81366    ,   7.273361    ,  -10.25223    ,   0.000000    ,  -3.059875    ,   1.521484    ,  0.9854126    ,  0.1629640E-02,   1.130033    ,   79990.01    ,
           1980,              4,   43.82149    ,   34.27277    ,  0.2081822    ,   206.2294    ,   250.1157    ,  -15.55780    ,   14.08596    ,  0.7702641    ,  -24.77172    ,  -15.17392    ,  -16.42166    ,   7.316481    ,  -11.54095    ,   0.000000    ,  -4.724487    ,  0.8813477    ,  0.9921875    ,  0.1233205E-02,   1.025871    ,   80123.12    ,
           1980,              5,   29.95322    ,   22.52923    ,  0.2384881    ,   210.0083    ,   237.5964    ,  -18.77695    ,   19.45789    ,   1.704829    ,  -24.68495    ,  -20.44180    ,  -19.69962    ,   7.362880    ,  -13.53452    ,   0.000000    ,  -5.688904    ,  0.3143616    ,  0.9926758    ,  0.6983772E-03,   1.510172    ,   79963.85    ,
           1980,              6,   43.85399    ,   32.78160    ,  0.2426011    ,   167.6253    ,   214.5361    ,  -25.38957    ,   15.26276    ,   1.004933    ,  -31.45191    ,  -24.81468    ,  -25.97647    ,   7.423546    ,  -18.08958    ,   0.000000    ,  -8.339203    ,  0.1403809E-01,  0.9905396    ,  0.4880920E-03,   1.005452    ,   80219.75    ,
           1980,              7,   36.45253    ,   27.07509    ,  0.2478237    ,   199.9828    ,   227.5059    ,  -21.51720    ,   25.12953    ,   1.860643    ,  -27.56219    ,  -24.11209    ,  -22.70552    ,   7.395839    ,  -14.90695    ,   0.000000    ,  -7.094971    , -0.7995605E-01,  0.9887695    ,  0.4927858E-03,   1.088827    ,   79795.70    ,
           1980,              8,   38.16867    ,   27.76235    ,  0.2641453    ,   175.0974    ,   210.5567    ,  -26.32094    ,   26.06869    ,   1.433855    ,  -33.77259    ,  -29.03755    ,  -27.52464    ,   7.456182    ,  -16.91321    ,   0.000000    ,  -8.265442    , -0.9332275E-01,  0.9852295    ,  0.2852040E-03,   1.046945    ,   79910.27    ,
           1980,              9,   50.49987    ,   36.78148    ,  0.2637831    ,   162.9348    ,   207.7139    ,  -27.23088    ,   25.47397    ,   1.112904    ,  -35.08026    ,  -29.38863    ,  -28.05429    ,   7.408127    ,  -18.53389    ,   0.000000    ,  -8.903748    , -0.2228394    ,  0.9833374    ,  0.3175882E-03,  0.9970150    ,   78560.20    ,
           1980,             10,   37.46778    ,   26.11535    ,  0.2960100    ,   173.0258    ,   207.9139    ,  -27.14308    ,   23.81566    ,   1.406098    ,  -33.34034    ,  -28.90752    ,  -27.97055    ,   7.370987    ,  -18.21581    ,   0.000000    ,  -8.884277    , -0.9158325    ,  0.9775085    ,  0.3277844E-03,   1.078227    ,   77964.27    ,
           1980,             11,   55.29193    ,   38.38250    ,  0.2976781    ,   162.0819    ,   206.1512    ,  -27.91774    ,   19.66939    ,   1.453952    ,  -30.11525    ,  -28.62173    ,  -27.89128    ,   7.402739    ,  -19.77115    ,   0.000000    ,  -10.32806    ,  -2.838989    ,  0.9563599    ,  0.4160167E-03,   1.018986    ,   78856.28    ,
           1980,             12,   57.40272    ,   39.85964    ,  0.2967217    ,   203.3754    ,   244.8371    ,  -17.18637    ,   5.965842    ,   4.041374    ,  -14.28369    ,  -13.86951    ,  -16.55643    ,   7.176237    ,  -14.21063    ,   0.000000    ,  -8.726440    ,  -4.936798    ,  0.9082642    ,  0.1632172E-02,   2.119244    ,   77045.01    ,
           1980,             13,   59.37154    ,   39.22692    ,  0.3304346    ,   172.8927    ,   223.3782    ,  -22.86038    ,   8.638309    ,   1.904958    ,  -19.52031    ,  -16.79492    ,  -21.27428    ,   7.243412    ,  -15.67563    ,   0.000000    ,  -9.732422    ,  -5.379822    ,  0.8424683    ,  0.1012118E-02,   1.339572    ,   78425.41    ,
           1980,             14,   53.88852    ,   35.80963    ,  0.3259224    ,   191.8447    ,   230.5449    ,  -20.92015    ,   9.769608    ,   1.889053    ,  -15.84448    ,  -17.37758    ,  -20.23659    ,   7.270485    ,  -16.00937    ,   0.000000    ,  -10.52750    ,  -6.591766    ,  0.7717285    ,  0.1108436E-02,   1.008983    ,   78952.91    ,
           1980,             15,   59.68236    ,   39.87946    ,  0.3226551    ,   192.9682    ,   235.9565    ,  -19.41415    ,   6.659910    ,   2.808031    ,  -13.25723    ,  -12.27917    ,  -18.19449    ,   7.249494    ,  -15.31854    ,   0.000000    ,  -10.49316    ,  -7.216583    ,  0.6934204    ,  0.1501128E-02,   1.311820    ,   79833.35    ,
           1980,             16,   55.48310    ,   37.18412    ,  0.3094500    ,   207.1707    ,   243.8351    ,  -17.23943    ,   8.819393    ,   2.812899    ,  -11.13547    ,  -13.33490    ,  -16.44644    ,   7.261456    ,  -14.10098    ,   0.000000    ,  -10.19312    ,  -7.461609    ,  0.6239624    ,  0.1459505E-02,   1.041941    ,   79881.27    ,
           1980,             17,   33.97569    ,   20.79500    ,  0.3663570    ,   240.2578    ,   255.9175    ,  -14.03168    ,   5.791082    ,   4.509898    ,  -5.613842    ,  -11.62579    ,  -13.58661    ,   7.226683    ,  -11.51663    ,   0.000000    ,  -9.156372    ,  -7.366943    ,  0.5707397    ,  0.1515165E-02,   1.441239    ,   80006.69    ,
           1980,             18,   69.06224    ,   42.57879    ,  0.3622067    ,   157.1460    ,   209.5807    ,  -26.88759    ,   7.345787    ,   3.301660    ,  -16.35900    ,  -18.46877    ,  -23.88065    ,   7.348752    ,  -16.09583    ,   0.000000    ,  -10.42770    ,  -6.753662    ,  0.5319214    ,  0.7843143E-03,   1.143304    ,   81583.84    ,
           1980,             19,   68.93484    ,   43.39847    ,  0.3496186    ,   175.5051    ,   217.8866    ,  -24.52737    ,   6.666205    ,   5.365107    ,  -14.83873    ,  -18.63248    ,  -22.58907    ,   7.355870    ,  -17.16124    ,   0.000000    ,  -11.37384    ,  -7.617371    ,  0.4997559    ,  0.7265810E-03,  0.9793155    ,   81543.40    ,
           1980,             20,   47.49480    ,   29.41367    ,  0.3616519    ,   209.7405    ,   238.5214    ,  -18.74452    ,   5.391447    ,   4.452254    ,  -9.300144    ,  -13.47800    ,  -17.37184    ,   7.281485    ,  -14.26727    ,   0.000000    ,  -10.46890    ,  -8.059021    ,  0.4688110    ,  0.1228638E-02,  0.9961605    ,   81097.74    ,
           1980,             21,   70.37015    ,   44.42825    ,  0.3487573    ,   179.2636    ,   225.2814    ,  -22.45811    ,   7.091646    ,   3.971931    ,  -13.27221    ,  -14.14264    ,  -20.20528    ,   7.300285    ,  -16.06854    ,   0.000000    ,  -11.10349    ,  -7.951080    ,  0.4441223    ,  0.1306208E-02,   1.042186    ,   81352.61    ,
           1980,             22,   54.79656    ,   34.33816    ,  0.3540827    ,   219.1024    ,   246.2574    ,  -16.78323    ,   6.969113    ,   3.421764    ,  -7.667694    ,  -11.08414    ,  -15.43707    ,   7.266050    ,  -13.86914    ,  0.3252869    ,  -10.39441    ,  -8.218018    ,  0.4245911    ,  0.1726439E-02,   1.042556    ,   81298.93    ,
           1980,             23,   57.18994    ,   35.74267    ,  0.3562701    ,   248.9226    ,   272.6920    ,  -9.914368    ,   6.484073    ,   3.026571    ,  -1.243992    ,  -4.363037    ,  -8.527679    ,   7.170074    ,  -9.686066    ,  0.2023010    ,  -8.500702    ,  -7.692749    ,  0.4089355    ,  0.2935351E-02,   1.491512    ,   80712.06    ,
           1980,             24,   50.04080    ,   30.73367    ,  0.3672006    ,   227.3288    ,   255.8970    ,  -14.02374    ,   5.881485    ,   4.117156    ,  -6.643589    ,  -8.215332    ,  -12.82318    ,   7.183485    ,  -10.48764    ,   0.000000    ,  -8.297058    ,  -6.670654    ,  0.3966980    ,  0.1766238E-02,   2.055349    ,   80172.20    ,
           1980,             25,   41.14379    ,   24.86003    ,  0.3765870    ,   216.7686    ,   238.1882    ,  -18.59676    ,   10.34291    ,   4.288453    ,  -9.402814    ,  -17.88307    ,  -18.15353    ,   7.293275    ,  -11.69504    ,   0.000000    ,  -8.471344    ,  -6.296906    ,  0.3856812    ,  0.7386524E-03,   1.558670    ,   80783.01    ,
           1980,             26,   60.73387    ,   36.54168    ,  0.3785542    ,   183.1458    ,   213.2149    ,  -25.62155    ,   15.59387    ,   3.814297    ,  -13.94594    ,  -23.35500    ,  -24.59763    ,   7.355293    ,  -14.69254    ,   0.000000    ,  -9.623871    ,  -6.470276    ,  0.3751831    ,  0.4679199E-03,   1.456478    ,   80880.16    ,
           1980,             27,   63.34075    ,   38.15762    ,  0.3766439    ,   175.0562    ,   208.7961    ,  -27.07854    ,   14.88959    ,   2.838293    ,  -15.15518    ,  -23.83365    ,  -25.98793    ,   7.339073    ,  -16.14801    ,   0.000000    ,  -10.56171    ,  -7.131836    ,  0.3649292    ,  0.4937435E-03,   1.045702    ,   80267.24    ,
           1980,             28,   64.71298    ,   39.12165    ,  0.3764890    ,   174.7317    ,   210.9902    ,  -26.31625    ,   18.44571    ,   2.403516    ,  -14.77976    ,  -25.16374    ,  -25.31093    ,   7.344933    ,  -15.82977    ,   0.000000    ,  -10.91748    ,  -7.726410    ,  0.3549194    ,  0.4476386E-03,   1.030939    ,   80044.43    ,
           1980,             29,   86.38105    ,   53.42729    ,  0.3639691    ,   127.7521    ,   184.0165    ,  -35.00481    ,   16.58890    ,   2.411255    ,  -21.50016    ,  -28.73259    ,  -32.54892    ,   7.383369    ,  -20.51712    ,   0.000000    ,  -13.08301    ,  -8.467163    ,  0.3452148    ,  0.3568946E-03,   1.002820    ,   79730.45    ,
           1980,             30,   83.11108    ,   51.72776    ,  0.3593876    ,   159.8180    ,   204.6039    ,  -28.58701    ,   16.76674    ,   3.332738    ,  -15.87025    ,  -24.09718    ,  -26.78789    ,   7.353717    ,  -19.43233    ,   0.000000    ,  -13.38220    ,  -9.707764    ,  0.3358459    ,  0.5541281E-03,  0.9817414    ,   80352.77    ,
           1980,             31,   77.09602    ,   48.29438    ,  0.3560863    ,   191.0591    ,   225.8456    ,  -22.33556    ,   15.31601    ,   3.795123    ,  -9.998322    ,  -19.17644    ,  -20.76076    ,   7.298686    ,  -17.10284    ,   0.000000    ,  -12.75110    ,  -10.15045    ,  0.3266602    ,  0.8900957E-03,   1.003017    ,   80373.93    ,
           1980,             32,   78.20624    ,   47.90084    ,  0.3695047    ,   218.7050    ,   249.3502    ,  -15.81778    ,   15.04519    ,   4.427449    ,  -4.486600    ,  -12.74847    ,  -14.21326    ,   7.213840    ,  -13.66653    ,  0.2545166    ,  -11.22272    ,  -9.801178    ,  0.3178711    ,  0.1491871E-02,   1.091315    ,   80021.66    ,
           1980,             33,   67.52013    ,   41.48182    ,  0.3673671    ,   221.1540    ,   250.7534    ,  -15.59833    ,   12.14856    ,   3.033767    ,  -4.841452    ,  -10.14117    ,  -14.19272    ,   7.196969    ,  -12.95364    ,  0.4959106    ,  -10.51788    ,  -9.024261    ,  0.3092957    ,  0.1921588E-02,   1.126469    ,   80366.34    ,
           1980,             34,   89.61428    ,   55.49871    ,  0.3643878    ,   206.7393    ,   250.3585    ,  -15.58975    ,   11.52942    ,   6.709007    ,  -5.452144    ,  -7.212067    ,  -12.92487    ,   7.153175    ,  -12.01926    ,   0.000000    ,  -9.686920    ,  -8.284393    ,  0.3010254    ,  0.2144657E-02,   1.336576    ,   80153.49    ,
           1980,             35,   89.94266    ,   56.28015    ,  0.3578604    ,   185.0542    ,   233.6384    ,  -20.25015    ,   14.39670    ,   3.021049    ,  -9.620187    ,  -9.925598    ,  -17.66135    ,   7.215647    ,  -13.70831    ,   0.000000    ,  -10.05487    ,  -7.848267    ,  0.2931519    ,  0.1666990E-02,   1.356436    ,   80987.84    ,
           1980,             36,   75.92248    ,   48.19901    ,  0.3516286    ,   199.6971    ,   237.8756    ,  -19.19981    ,   14.88133    ,   1.876410    ,  -9.478166    ,  -13.17078    ,  -17.41045    ,   7.252701    ,  -13.94232    ,   0.000000    ,  -10.25049    ,  -7.937225    ,  0.2853088    ,  0.1421566E-02,   1.032424    ,   81052.37    ,
           1980,             37,   43.66002    ,   26.77857    ,  0.3692886    ,   266.7560    ,   277.6494    ,  -8.755280    ,   8.796952    ,   3.893646    , -0.8431413    ,  -7.215027    ,  -8.181183    ,   7.159000    ,  -9.608032    ,   0.000000    ,  -8.527985    ,  -7.804993    ,  0.2777100    ,  0.2290367E-02,   1.011651    ,   80390.57    ,
           1980,             38,   83.43736    ,   50.94254    ,  0.3729656    ,   241.2635    ,   273.3452    ,  -9.761353    ,   15.45550    ,   6.344189    ,  -1.743521    ,  -6.395538    ,  -8.026245    ,   7.177377    ,  -8.418091    ,  0.1140442    ,  -7.490662    ,  -6.838531    ,  0.2702637    ,  0.2557917E-02,   1.040824    ,   81276.59    ,
           1980,             39,   95.83334    ,   59.64711    ,  0.3608443    ,   222.2608    ,   263.1410    ,  -12.50406    ,   14.02738    ,   6.552992    ,  -3.990556    ,  -6.418457    ,  -10.17856    ,   7.180875    ,  -9.145874    ,  0.1396179    ,  -7.270569    ,  -6.172913    ,  0.2631226    ,  0.2549906E-02,   1.002187    ,   81249.16    ,
           1980,             40,   77.92048    ,   47.60080    ,  0.3711771    ,   238.0313    ,   267.0630    ,  -11.38696    ,   14.97981    ,   5.855835    ,  -3.977623    ,  -7.157288    ,  -9.839142    ,   7.179890    ,  -8.528809    ,   0.000000    ,  -6.794220    ,  -5.749756    ,  0.2561646    ,  0.2408882E-02,   1.064674    ,   81048.32    ,
           1980,             41,   93.07813    ,   58.12370    ,  0.3619745    ,   215.8776    ,   256.0061    ,  -14.35760    ,   19.66644    ,   4.808823    ,  -6.382336    ,  -9.323120    ,  -12.11023    ,   7.197636    ,  -9.519104    ,  0.5130005E-01,  -7.007446    ,  -5.514313    ,  0.2492981    ,  0.1904346E-02,  0.9967613    ,   80843.73    ,
           1980,             42,   62.91045    ,   38.64672    ,  0.3720858    ,   246.8270    ,   268.0095    ,  -11.31561    ,   11.91329    ,   4.946767    ,  -4.365272    ,  -7.731445    ,  -10.25006    ,   7.169882    ,  -8.863190    ,   0.000000    ,  -6.732300    ,  -5.505341    ,  0.2424927    ,  0.2122229E-02,   1.049238    ,   80533.34    ,
           1980,             43,   61.15337    ,   37.04792    ,  0.3794999    ,   231.5773    ,   259.7595    ,  -13.15393    ,   13.16656    ,   2.930414    ,  -5.628436    ,  -9.494934    ,  -11.66321    ,   7.163942    ,  -8.398438    ,   0.000000    ,  -6.431427    ,  -5.186462    ,  0.2358704    ,  0.1817041E-02,   1.309484    ,   80121.38    ,
           1980,             44,   73.70755    ,   44.14182    ,  0.3862758    ,   205.3187    ,   233.8216    ,  -19.81937    ,   23.75505    ,   4.205157    ,  -9.830663    ,  -18.92514    ,  -18.92668    ,   7.264884    ,  -10.27792    ,   0.000000    ,  -7.135864    ,  -5.105835    ,  0.2293091    ,  0.6886708E-03,   1.334427    ,   80381.26    ,
           1980,             45,   88.94501    ,   53.02789    ,  0.3891683    ,   184.5917    ,   217.5181    ,  -24.48422    ,   27.22963    ,   3.404436    ,  -12.90629    ,  -23.26183    ,  -23.56044    ,   7.322123    ,  -12.83664    ,   0.000000    ,  -8.362946    ,  -5.618835    ,  0.2228699    ,  0.4804017E-03,   1.072649    ,   80559.59    ,
           1980,             46,   97.67425    ,   57.75947    ,  0.3921325    ,   195.5957    ,   229.9336    ,  -20.97859    ,   28.68662    ,   4.855775    ,  -10.11800    ,  -21.26414    ,  -19.79597    ,   7.295689    ,  -12.25681    ,   0.000000    ,  -8.588196    ,  -6.318787    ,  0.2164612    ,  0.6439664E-03,   1.125412    ,   80625.03    ,
           1980,             47,   108.3088    ,   65.04950    ,  0.3865275    ,   202.4491    ,   242.7616    ,  -17.77614    ,   21.17579    ,   9.274795    ,  -8.388521    ,  -15.12701    ,  -15.82776    ,   7.206831    ,  -11.72552    ,   0.000000    ,  -8.651123    ,  -6.681641    ,  0.2100830    ,  0.1372692E-02,   1.011572    ,   80252.34    ,
           1980,             48,   89.92609    ,   54.10987    ,  0.3845268    ,   224.2416    ,   256.1978    ,  -14.40045    ,   13.40978    ,   11.63213    ,  -5.666038    ,  -11.70590    ,  -12.88144    ,   7.131823    ,  -10.66394    ,  0.8800354    ,  -8.274109    ,  -6.759583    ,  0.2037354    ,  0.1934749E-02,  0.9983451    ,   79153.27    ,
           1980,             49,   61.06464    ,   36.18941    ,  0.3970178    ,   263.6643    ,   276.7480    ,  -8.852722    ,   17.70177    ,   6.508808    ,  -1.857316    ,  -9.596558    ,  -8.252075    ,   7.067976    ,  -7.973145    ,   0.000000    ,  -7.065186    ,  -6.385284    ,  0.1975708    ,  0.2052663E-02,   1.050957    ,   78417.16    ,
           1980,             50,   101.0698    ,   58.66220    ,  0.3968103    ,   238.8047    ,   270.5168    ,  -10.48718    ,   16.00195    ,   10.97381    ,  -2.152189    ,  -8.316589    ,  -8.904968    ,   7.049749    ,  -7.600067    ,  0.4839783    ,  -6.533386    ,  -5.804810    ,  0.1916504    ,  0.2348866E-02,   1.052987    ,   78434.72    ,
           1980,             51,   65.82878    ,   38.02251    ,  0.4001546    ,   249.8065    ,   268.9826    ,  -10.77972    ,   17.39423    ,   4.282888    ,  -3.456932    ,  -10.06854    ,  -9.949097    ,   7.078683    ,  -7.480988    ,   0.000000    ,  -6.183838    ,  -5.270691    ,  0.1859741    ,  0.1985631E-02,   1.058497    ,   78852.49    ,
           1980,             52,   71.55730    ,   41.11712    ,  0.4044385    ,   241.2116    ,   264.8245    ,  -11.92194    ,   16.08105    ,   6.859476    ,  -4.185886    ,  -10.23303    ,  -10.73206    ,   7.088637    ,  -7.572449    ,   0.000000    ,  -6.041687    ,  -4.998535    ,  0.1804810    ,  0.1966493E-02,   1.011606    ,   79284.88    ,
           1980,             53,   116.2410    ,   67.00187    ,  0.4015041    ,   204.0357    ,   248.5964    ,  -16.19308    ,   19.83157    ,   11.32597    ,  -6.467737    ,  -12.02411    ,  -13.77283    ,   7.134098    ,  -8.454956    ,  0.8255920    ,  -6.239075    ,  -4.834290    ,  0.1751099    ,  0.1622075E-02,  0.9988802    ,   79993.87    ,
           1980,             54,   141.3358    ,   84.24413    ,  0.3840428    ,   168.0051    ,   227.3999    ,  -22.28374    ,   22.63008    ,   11.59776    ,  -10.12402    ,  -14.83020    ,  -18.92909    ,   7.201451    ,  -10.70630    ,  0.8833618    ,  -7.131104    ,  -4.994690    ,  0.1698608    ,  0.1203965E-02,  0.9760905    ,   80708.51    ,
           1980,             55,   144.3342    ,   87.82574    ,  0.3723667    ,   175.0706    ,   234.7108    ,  -20.32858    ,   27.52282    ,   7.120802    ,  -9.546042    ,  -13.40686    ,  -17.26653    ,   7.203598    ,  -11.10355    ,  0.8700256    ,  -7.595184    ,  -5.505737    ,  0.1646729    ,  0.1350965E-02,   1.038843    ,   81089.12    ,
           1980,             56,   139.6836    ,   85.62093    ,  0.3680390    ,   199.4147    ,   253.2702    ,  -15.28235    ,   31.37840    ,   3.616066    ,  -5.796847    ,  -10.41180    ,  -12.52499    ,   7.163274    ,  -9.718109    ,  0.6220398    ,  -7.268127    ,  -5.833313    ,  0.1594849    ,  0.1722544E-02,   1.066919    ,   80757.70    ,
           1980,             57,   123.3113    ,   74.98833    ,  0.3725498    ,   229.9594    ,   269.8910    ,  -11.11014    ,   29.06441    ,   2.248177    ,  -2.437122    ,  -7.217163    ,  -8.810242    ,   7.122514    ,  -7.904907    ,  0.1203003    ,  -6.658020    ,  -5.770142    ,  0.1542664    ,  0.2507436E-02,   1.003580    ,   80578.34    ,
           1980,             58,   100.2999    ,   59.06433    ,  0.3884943    ,   275.9920    ,   298.0786    ,  -4.082947    ,   20.55479    ,   6.488449    ,   3.383180    ,  -1.530853    ,  -2.246857    ,   7.051651    ,  -4.173370    ,  0.2344971    ,  -4.824341    ,  -5.133667    ,  0.1493225    ,  0.3934523E-02,   1.046683    ,   80230.70    ,
           1980,             59,   62.84348    ,   35.81881    ,  0.4092002    ,   288.7729    ,   302.1416    ,  -2.972351    ,   8.462764    ,   13.65755    ,   2.405684    ,  -3.380249    ,  -2.398743    ,   7.054835    ,  -2.520447    ,  0.1195679    ,  -3.403534    ,  -3.725891    ,  0.1443481    ,  0.3416822E-02,   1.194440    ,   80231.76    ,
           1980,             60,   105.1459    ,   59.89523    ,  0.4113413    ,   257.7632    ,   287.2853    ,  -6.485901    ,   18.59191    ,   10.99692    , -0.6553289    ,  -4.079834    ,  -5.046661    ,   7.068731    ,  -3.391602    ,  0.2746582    ,  -3.150940    ,  -2.952393    ,  0.1397095    ,  0.3015913E-02,   1.113409    ,   80748.99    ,
           1980,             61,   141.7047    ,   82.01443    ,  0.4012793    ,   225.4377    ,   270.8369    ,  -10.55627    ,   33.32856    ,   4.695731    ,  -4.238030    ,  -6.351135    ,  -8.143921    ,   7.095237    ,  -5.013855    ,  0.4046021    ,  -3.553589    ,  -2.645844    ,  0.1353455    ,  0.2448852E-02,   1.001019    ,   80680.17    ,
           1980,             62,   62.62874    ,   35.73811    ,  0.4085702    ,   258.5665    ,   275.7381    ,  -9.278412    ,   12.79387    ,   8.519502    ,  -4.387012    ,  -7.467896    ,  -8.709106    ,   7.074199    ,  -5.240234    ,  0.3880615    ,  -3.678131    ,  -2.733307    ,  0.1311646    ,  0.2317132E-02,   1.185261    ,   79955.22    ,
           1980,             63,   81.70490    ,   45.28084    ,  0.4245986    ,   231.8292    ,   252.1198    ,  -14.95898    ,   25.63776    ,   9.088129    ,  -6.484876    ,  -16.90680    ,  -14.69458    ,   7.141417    ,  -6.024353    ,   0.000000    ,  -4.089111    ,  -2.812958    ,  0.1269531    ,  0.8690563E-03,   1.186316    ,   79935.39    ,
           1980,             64,   153.0168    ,   85.17898    ,  0.4232173    ,   178.7437    ,   230.2164    ,  -21.02422    ,   35.12622    ,   10.97446    ,  -8.586075    ,  -20.05698    ,  -18.22218    ,   7.176735    ,  -7.587921    ,   0.000000    ,  -4.889923    ,  -3.191437    ,  0.1228638    ,  0.6212215E-03,   1.060876    ,   80199.70    ,
           1980,             65,   174.3713    ,   100.5867    ,  0.4028415    ,   144.6605    ,   211.3374    ,  -27.27547    ,   29.02540    ,   16.09772    ,  -12.00303    ,  -20.14409    ,  -23.42189    ,   7.174034    ,  -10.25146    ,   1.473846    ,  -6.282227    ,  -3.850983    ,  0.1187439    ,  0.6956776E-03,   1.018693    ,   79758.14    ,
           1980,             66,   141.9158    ,   82.47600    ,  0.4012112    ,   197.1164    ,   240.4685    ,  -18.78096    ,   26.58646    ,   16.33578    ,  -8.466460    ,  -15.04077    ,  -16.81912    ,   7.109695    ,  -9.660767    ,  0.7247925E-01,  -6.566376    ,  -4.699615    ,  0.1146545    ,  0.1034813E-02,   1.014467    ,   79406.98    ,
           1980,             67,   148.7388    ,   85.07524    ,  0.4094500    ,   198.4612    ,   246.8921    ,  -16.70740    ,   33.76919    ,   9.887841    ,  -6.074717    ,  -13.48663    ,  -13.87457    ,   7.106366    ,  -8.610077    ,  0.3662109E-03,  -6.315704    ,  -4.981018    ,  0.1105347    ,  0.1166124E-02,   1.058862    ,   79716.63    ,
           1980,             68,   148.5638    ,   85.93574    ,  0.4017312    ,   195.1760    ,   243.5065    ,  -18.06963    ,   35.84864    ,   6.032690    ,  -7.132238    ,  -12.84875    ,  -15.73083    ,   7.108652    ,  -9.255005    ,  0.3164673E-01,  -6.697754    ,  -5.108948    ,  0.1065063    ,  0.1307301E-02,   1.560689    ,   79764.04    ,
           1980,             69,   110.5503    ,   63.41391    ,  0.4070719    ,   237.2234    ,   267.7404    ,  -11.45923    ,   24.01901    ,   7.331032    ,  -2.798763    ,  -7.485168    ,  -9.632965    ,   7.044672    ,  -7.417175    ,  0.3121948E-01,  -6.079773    ,  -5.208649    ,  0.1023560    ,  0.2043500E-02,   1.413258    ,   79560.77    ,
           1980,             70,   140.9557    ,   81.20179    ,  0.4063037    ,   221.6457    ,   265.1037    ,  -12.18777    ,   31.22338    ,   6.672005    ,  -2.684844    ,  -6.024536    ,  -9.411499    ,   7.024685    ,  -6.582031    ,  0.4498291    ,  -5.588287    ,  -4.864746    ,  0.9838867E-01,  0.2395880E-02,   1.190157    ,   79473.12    ,
           1980,             71,   88.30563    ,   50.04848    ,  0.4141157    ,   241.7758    ,   269.4954    ,  -10.82831    ,   17.25501    ,   7.906347    ,  -2.988889    ,  -7.071533    ,  -9.282104    ,   6.992527    ,  -6.406250    ,   0.000000    ,  -5.284302    ,  -4.504333    ,  0.9436035E-01,  0.2368970E-02,   1.198268    ,   78688.77    ,
           1980,             72,   138.2384    ,   75.59867    ,  0.4300729    ,   195.2729    ,   241.4556    ,  -18.39369    ,   18.74363    ,   18.53955    ,  -5.138135    ,  -10.47809    ,  -15.31116    ,   7.017951    ,  -7.186249    ,  0.5191650    ,  -5.385742    ,  -4.262634    ,  0.9054565E-01,  0.1437112E-02,   1.158023    ,   79397.39    ,
           1980,             73,   143.1481    ,   78.52245    ,  0.4324986    ,   217.0740    ,   256.2718    ,  -14.30508    ,   26.22631    ,   15.85883    ,  -4.501228    ,  -10.06601    ,  -12.22009    ,   6.994222    ,  -7.098969    ,  0.5746765    ,  -5.368774    ,  -4.292053    ,  0.8679199E-01,  0.1745011E-02,   1.189553    ,   78960.97    ,
           1980,             74,   122.9176    ,   67.74821    ,  0.4297373    ,   215.5890    ,   253.1978    ,  -15.30353    ,   18.99686    ,   13.18633    ,  -5.000050    ,  -8.784302    ,  -12.97513    ,   6.969568    ,  -7.228088    ,   0.000000    ,  -5.467041    ,  -4.286560    ,  0.8325195E-01,  0.1912998E-02,   1.218417    ,   78826.88    ,
           1980,             75,   111.9537    ,   58.20995    ,  0.4631099    ,   235.1098    ,   263.5563    ,  -12.21069    ,   18.11255    ,   16.56023    ,  -3.703052    ,  -10.47229    ,  -10.28708    ,   6.935808    ,  -6.420776    ,   0.000000    ,  -5.102478    ,  -4.223938    ,  0.7958984E-01,  0.1588817E-02,   1.156789    ,   79176.14    ,
           1980,             76,   185.4983    ,   99.84212    ,  0.4455410    ,   176.0627    ,   232.3587    ,  -21.00395    ,   25.35049    ,   24.17905    ,  -5.820604    ,  -11.84833    ,  -17.16194    ,   6.991529    ,  -7.297363    ,  0.5633545    ,  -5.424744    ,  -4.147278    ,  0.7604980E-01,  0.1260141E-02,   1.360058    ,   80253.05    ,
           1980,             77,   182.2824    ,   99.99174    ,  0.4357226    ,   205.2443    ,   253.2491    ,  -15.23050    ,   33.24208    ,   14.00312    ,  -3.812355    ,  -9.262207    ,  -12.47208    ,   6.965395    ,  -6.618591    ,  0.4658508    ,  -5.226440    ,  -4.267029    ,  0.7260132E-01,  0.1813927E-02,   1.107361    ,   79754.93    ,
